campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit
CAMP_00083,Lead Generation,LinkedIn,Feed,Mobile,Windows,Interactive,728x90,Medium,True,Urgency,56,25-34,Female,Students,<$50K,Low,False,2025-09-21,3,Sunday,6,9,6,6.92,161089,5433,54,37596.36,8508.89,80.25,69,2.61,E-commerce,High,3.373,6.92,0.994,696.23,0.23,-29087.47
CAMP_00084,Brand Awareness,Facebook,Display Network,Mobile,Windows,Video,1080x1080,Short,True,Trust,81,45-54,All,Tech Enthusiasts,$50K-$100K,Medium,False,2024-12-07,4,Saturday,23,28,7,0.78,15751,379,4,295.62,2389.29,68.63,101,2.41,Healthcare,Low,2.406,0.78,1.055,73.9,8.08,2093.67
CAMP_00085,Lead Generation,Google Ads,Feed,Mobile,macOS,Interactive,1080x1080,Medium,False,Trust,10,18-24,All,Students,>$200K,High,False,2024-09-04,3,Wednesday,16,61,7,3.86,22408,644,10,2485.84,2527.74,37.63,125,3.22,E-commerce,Low,2.874,3.86,1.553,248.58,1.02,41.9
CAMP_00086,Lead Generation,LinkedIn,Stories,Desktop,Android,Image,1920x1080,Long,False,Urgency,82,45-54,Female,Tech Enthusiasts,>$200K,Medium,False,2025-07-08,3,Tuesday,0,48,5,10.95,264973,4563,172,49964.85,99268.64,39.07,41,3.88,Education,High,1.722,10.95,3.769,290.49,1.99,49303.79
CAMP_00087,Conversions,TikTok,Feed,Mobile,Android,Text,1080x1080,Short,True,Neutral,35,35-44,Female,Shoppers,$50K-$100K,Medium,False,2025-03-20,1,Thursday,19,65,8,1.86,86345,1772,33,3295.92,17921.97,59.99,68,2.42,SaaS,Medium,2.052,1.86,1.862,99.88,5.44,14626.05
CAMP_00088,Conversions,Facebook,Feed,Mobile,iOS,Carousel,300x250,Medium,True,Trust,10,55-64,All,Gamers,$50K-$100K,High,False,2024-01-18,1,Thursday,22,10,5,2.29,56525,1266,46,2899.14,14803.36,42.12,140,4.52,Education,High,2.24,2.29,3.633,63.02,5.11,11904.22
CAMP_00089,App Installs,TikTok,Stories,Tablet,Android,Story,1920x1080,Long,True,Neutral,43,35-44,All,Tech Enthusiasts,$100K-$200K,Low,False,2025-05-28,2,Wednesday,20,13,8,1.59,78005,1376,16,2187.84,5239.62,57.6,66,3.29,E-commerce,Medium,1.764,1.59,1.163,136.74,2.39,3051.78
CAMP_00090,Lead Generation,Google Ads,Stories,Desktop,Windows,Text,728x90,Short,False,Urgency,20,18-24,Male,Business Professionals,>$200K,Medium,False,2025-12-13,4,Saturday,7,8,5,5.09,72366,982,37,4998.38,16904.32,54.53,10,2.3,SaaS,Low,1.357,5.09,3.768,135.09,3.38,11905.94
CAMP_00091,Brand Awareness,Google Ads,Search,Mobile,Android,Interactive,300x250,Short,False,Fear,80,18-24,Female,Business Professionals,<$50K,Low,False,2025-09-28,3,Sunday,18,11,3,6.2,69872,659,1,4085.8,578.3,88.82,80,4.87,Healthcare,Medium,0.943,6.2,0.152,4085.8,0.14,-3507.5
CAMP_00092,Conversions,Google Ads,Search,Mobile,Android,Image,1920x1080,Medium,True,Joy,17,25-34,Male,Gamers,$50K-$100K,High,False,2025-10-22,4,Wednesday,0,62,6,4.99,149037,5746,330,28672.54,158194.78,17.3,158,6.11,SaaS,High,3.855,4.99,5.743,86.89,5.52,129522.24
CAMP_00093,Conversions,Facebook,Search,Desktop,iOS,Text,300x250,Long,False,Trust,39,35-44,Male,Students,>$200K,High,False,2024-06-19,2,Wednesday,14,45,6,0.85,87150,1737,173,1476.45,182944.58,12.83,119,6.81,Finance,Medium,1.993,0.85,9.96,8.53,123.91,181468.13
CAMP_00094,Conversions,Twitter,Stories,Mobile,Windows,Carousel,1920x1080,Medium,True,Neutral,50,18-24,All,Shoppers,$50K-$100K,Low,False,2024-11-03,4,Sunday,14,37,6,1.27,34440,2729,59,3465.83,8391.63,62.34,93,2.18,E-commerce,Medium,7.924,1.27,2.162,58.74,2.42,4925.8
CAMP_00095,Conversions,Twitter,Search,Tablet,iOS,Video,1080x1080,Medium,True,Trust,73,25-34,Male,Business Professionals,$100K-$200K,High,False,2025-08-19,3,Tuesday,18,47,4,1.72,32153,345,31,593.4,25593.36,21.34,189,5.08,Healthcare,Medium,1.073,1.72,8.986,19.14,43.13,24999.96
CAMP_00096,Lead Generation,Facebook,Search,Tablet,Windows,Image,300x250,Short,True,Urgency,84,45-54,Male,Tech Enthusiasts,$100K-$200K,Medium,False,2024-04-12,2,Friday,0,30,4,3.49,77120,646,43,2254.54,13311.21,22.47,183,5.26,Healthcare,Medium,0.838,3.49,6.656,52.43,5.9,11056.67
CAMP_00097,Lead Generation,LinkedIn,Stories,Mobile,Android,Video,1200x628,Long,True,Fear,70,25-34,Female,Business Professionals,$50K-$100K,Low,True,2024-11-03,4,Sunday,10,68,5,2.78,5916,398,19,1106.44,6436.21,84.35,10,2.83,E-commerce,Medium,6.728,2.78,4.774,58.23,5.82,5329.77
CAMP_00098,Lead Generation,TikTok,Search,Desktop,iOS,Text,1920x1080,Short,False,Joy,77,25-34,Female,Tech Enthusiasts,>$200K,Low,False,2024-04-24,2,Wednesday,15,33,5,1.87,14801,165,1,308.55,310.83,47.13,42,2.94,E-commerce,Medium,1.115,1.87,0.606,308.55,1.01,2.28
CAMP_00099,Brand Awareness,Google Ads,In-Stream Video,Mobile,macOS,Video,1920x1080,Short,True,Fear,73,45-54,Male,Shoppers,<$50K,High,True,2025-07-06,3,Sunday,1,2,5,5.75,40487,881,53,5065.75,5845.32,10.52,105,5.56,Gaming,Medium,2.176,5.75,6.016,95.58,1.15,779.57
CAMP_00100,Brand Awareness,Google Ads,Feed,Mobile,Android,Story,1080x1080,Medium,True,Trust,48,25-34,All,Tech Enthusiasts,$100K-$200K,Medium,False,2025-03-06,1,Thursday,7,77,6,4.21,59745,1651,19,6950.71,17460.04,45.72,112,1.32,Healthcare,Medium,2.763,4.21,1.151,365.83,2.51,10509.33
CAMP_00101,Brand Awareness,Instagram,In-Stream Video,Desktop,Windows,Image,320x50,Medium,True,Curiosity,33,45-54,Male,Business Professionals,$50K-$100K,Medium,False,2024-12-08,4,Sunday,1,8,7,1.62,152812,2573,22,4168.26,8153.31,38.51,96,3.99,Education,Medium,1.684,1.62,0.855,189.47,1.96,3985.05
CAMP_00102,Conversions,LinkedIn,Feed,Desktop,Windows,Video,320x50,Medium,True,Joy,35,25-34,All,Tech Enthusiasts,$50K-$100K,Medium,False,2025-01-14,1,Tuesday,3,81,7,4.66,7475,237,8,1104.42,1354.72,44.78,137,2.01,E-commerce,Medium,3.171,4.66,3.376,138.05,1.23,250.3
CAMP_00103,Lead Generation,Instagram,Feed,Desktop,Windows,Interactive,728x90,Medium,False,Joy,22,55-64,Female,Gamers,$50K-$100K,Low,False,2024-07-19,3,Friday,19,68,5,2.28,75159,1783,35,4065.24,12789.53,52.74,54,1.25,Finance,Low,2.372,2.28,1.963,116.15,3.15,8724.29
CAMP_00104,Lead Generation,Facebook,Feed,Desktop,Windows,Video,1080x1080,Long,False,Urgency,23,18-24,Male,Tech Enthusiasts,$50K-$100K,Medium,True,2025-08-16,3,Saturday,6,82,5,2.69,51672,2465,117,6630.85,28180.67,50.56,100,1.95,E-commerce,Medium,4.77,2.69,4.746,56.67,4.25,21549.82
CAMP_00105,App Installs,TikTok,Search,Mobile,Windows,Image,320x50,Short,True,Joy,46,45-54,Male,Students,$50K-$100K,High,False,2024-12-07,4,Saturday,0,8,7,2.18,7354,53,0,115.54,0.0,40.97,144,3.77,SaaS,Low,0.721,2.18,0.0,0.0,0.0,-115.54
CAMP_00106,Lead Generation,Google Ads,Feed,Desktop,Windows,Carousel,1080x1080,Medium,True,Urgency,89,18-24,Male,Business Professionals,$50K-$100K,Medium,False,2025-08-10,3,Sunday,10,90,6,2.82,149041,3165,85,8925.3,21648.39,65.24,62,2.65,Healthcare,High,2.124,2.82,2.686,105.0,2.43,12723.09
CAMP_00107,Lead Generation,Google Ads,In-Stream Video,Desktop,Android,Image,1920x1080,Medium,False,Neutral,7,45-54,Female,Business Professionals,$50K-$100K,Low,False,2024-10-29,4,Tuesday,15,46,4,1.85,67436,2506,184,4636.1,26115.38,56.31,88,2.4,E-commerce,Medium,3.716,1.85,7.342,25.2,5.63,21479.28
CAMP_00108,Conversions,Facebook,Display Network,Mobile,iOS,Image,300x250,Short,False,Trust,15,18-24,Male,Health & Fitness,$100K-$200K,Low,False,2024-10-20,4,Sunday,21,6,4,1.24,77357,812,2,1006.88,545.07,86.91,10,3.44,SaaS,Medium,1.05,1.24,0.246,503.44,0.54,-461.81
CAMP_00109,Lead Generation,Facebook,Search,Mobile,macOS,Carousel,728x90,Long,True,Joy,72,35-44,All,Business Professionals,$100K-$200K,Low,False,2024-11-23,4,Saturday,7,54,4,2.97,21566,645,19,1915.65,4638.86,73.52,152,3.11,E-commerce,Low,2.991,2.97,2.946,100.82,2.42,2723.21
CAMP_00110,Brand Awareness,Google Ads,Stories,Desktop,Other,Story,728x90,Short,True,Fear,37,25-34,Male,Business Professionals,<$50K,High,False,2025-08-01,3,Friday,4,14,4,4.61,45054,880,132,4056.8,26172.57,10.0,193,6.43,E-commerce,High,1.953,4.61,15.0,30.73,6.45,22115.77
CAMP_00111,Lead Generation,Google Ads,In-Stream Video,Desktop,Android,Video,728x90,Short,True,Urgency,74,35-44,Female,Gamers,$100K-$200K,High,False,2025-11-13,4,Thursday,14,52,6,5.67,50214,2792,698,15830.64,287903.52,23.37,151,5.62,E-commerce,High,5.56,5.67,25.0,22.68,18.19,272072.88
CAMP_00112,Brand Awareness,Google Ads,Display Network,Desktop,iOS,Video,320x50,Short,True,Neutral,74,18-24,Male,Business Professionals,>$200K,Low,False,2026-01-06,1,Tuesday,10,57,4,2.38,21175,498,13,1185.24,14771.44,42.04,95,3.87,SaaS,Medium,2.352,2.38,2.61,91.17,12.46,13586.2
CAMP_00113,App Installs,TikTok,Stories,Mobile,iOS,Image,1920x1080,Short,True,Curiosity,60,55-64,Female,Shoppers,>$200K,Low,False,2024-12-31,4,Tuesday,6,71,5,1.21,183195,1657,5,2004.97,3256.39,75.71,93,3.33,Healthcare,Low,0.905,1.21,0.302,400.99,1.62,1251.42
CAMP_00114,Conversions,Facebook,Search,Desktop,Windows,Image,728x90,Short,True,Joy,50,35-44,Female,Gamers,$50K-$100K,Medium,False,2025-09-27,3,Saturday,9,39,5,2.47,44977,322,8,795.34,3728.0,51.27,63,2.57,SaaS,Low,0.716,2.47,2.484,99.42,4.69,2932.66
CAMP_00115,Conversions,Google Ads,Search,Mobile,iOS,Image,1080x1080,Short,False,Fear,13,25-34,Male,Tech Enthusiasts,>$200K,Medium,True,2025-07-20,3,Sunday,17,85,6,8.4,38868,368,6,3091.2,7368.29,51.26,140,2.06,Finance,Low,0.947,8.4,1.63,515.2,2.38,4277.09
CAMP_00116,App Installs,Google Ads,Search,Desktop,Windows,Video,1920x1080,Medium,True,Urgency,19,25-34,All,Business Professionals,<$50K,High,False,2024-06-29,2,Saturday,21,16,6,4.14,28674,664,64,2748.96,11409.3,22.2,166,5.48,SaaS,Medium,2.316,4.14,9.639,42.95,4.15,8660.34
CAMP_00117,Conversions,Google Ads,Feed,Desktop,macOS,Image,1080x1080,Short,True,Joy,49,35-44,Male,Business Professionals,$50K-$100K,Medium,False,2025-01-03,1,Friday,6,32,7,4.42,50068,1131,148,4999.02,136688.01,40.76,155,2.95,Finance,Low,2.259,4.42,13.086,33.78,27.34,131688.99
CAMP_00118,Brand Awareness,LinkedIn,Stories,Mobile,Other,Interactive,320x50,Long,True,Joy,23,35-44,Male,Students,$50K-$100K,Medium,False,2025-09-07,3,Sunday,1,79,5,8.08,11803,105,0,848.4,0.0,62.01,68,2.43,SaaS,Low,0.89,8.08,0.0,0.0,0.0,-848.4
CAMP_00119,App Installs,Google Ads,Feed,Desktop,iOS,Video,1200x628,Short,True,Joy,55,35-44,Male,Students,<$50K,Low,False,2024-02-03,1,Saturday,23,49,7,8.17,76707,2447,137,19991.99,45490.02,55.18,94,2.35,Healthcare,Medium,3.19,8.17,5.599,145.93,2.28,25498.03
CAMP_00120,Lead Generation,TikTok,Stories,Desktop,Other,Video,1080x1080,Medium,True,Trust,15,18-24,All,Students,$100K-$200K,Medium,False,2025-09-27,3,Saturday,23,28,7,1.08,59177,2452,43,2648.16,43449.59,60.13,125,2.26,Healthcare,Medium,4.144,1.08,1.754,61.59,16.41,40801.43
CAMP_00121,Conversions,Google Ads,Search,Desktop,Windows,Carousel,300x250,Short,True,Fear,81,45-54,Male,Shoppers,$50K-$100K,Medium,False,2024-12-01,4,Sunday,1,34,4,8.11,31374,616,136,4995.76,39273.67,43.44,158,4.01,E-commerce,Low,1.963,8.11,22.078,36.73,7.86,34277.91
CAMP_00122,App Installs,Google Ads,Sidebar,Desktop,iOS,Video,1920x1080,Short,True,Trust,10,25-34,Male,Tech Enthusiasts,<$50K,Low,True,2025-11-03,4,Monday,12,63,8,3.22,29354,1850,102,5957.0,58645.37,60.41,73,1.92,Healthcare,Medium,6.302,3.22,5.514,58.4,9.84,52688.37
CAMP_00123,Lead Generation,Twitter,Sidebar,Mobile,Android,Carousel,1920x1080,Short,True,Curiosity,56,45-54,All,Business Professionals,$50K-$100K,Medium,False,2025-02-18,1,Tuesday,1,34,7,2.41,214044,2908,19,7008.28,4711.16,71.71,36,3.9,E-commerce,High,1.359,2.41,0.653,368.86,0.67,-2297.12
CAMP_00124,Brand Awareness,TikTok,Search,Desktop,Windows,Image,1920x1080,Short,True,Joy,63,55-64,Male,Gamers,$50K-$100K,Low,True,2024-12-17,4,Tuesday,4,76,7,1.92,481094,6383,145,12255.36,74379.12,34.8,62,1.0,Healthcare,High,1.327,1.92,2.272,84.52,6.07,62123.76
CAMP_00125,Lead Generation,Google Ads,Search,Mobile,Other,Image,1080x1080,Medium,True,Curiosity,57,18-24,Female,Health & Fitness,>$200K,High,True,2024-07-15,3,Monday,17,69,5,2.11,63932,952,59,2008.72,23935.85,42.24,126,4.72,E-commerce,Low,1.489,2.11,6.197,34.05,11.92,21927.13
CAMP_00126,Lead Generation,Twitter,Feed,Mobile,iOS,Image,1080x1080,Medium,False,Fear,46,25-34,All,Health & Fitness,$100K-$200K,Medium,False,2025-04-30,2,Wednesday,20,76,5,1.89,16049,143,0,270.27,0.0,66.97,19,3.58,E-commerce,Low,0.891,1.89,0.0,0.0,0.0,-270.27
CAMP_00127,Conversions,Facebook,Search,Mobile,iOS,Image,300x250,Short,True,Trust,33,35-44,Female,Business Professionals,$100K-$200K,Medium,False,2025-11-17,4,Monday,4,39,4,1.9,48478,1086,29,2063.4,22920.58,57.93,92,2.98,Finance,Medium,2.24,1.9,2.67,71.15,11.11,20857.18
CAMP_00128,App Installs,Twitter,Feed,Desktop,Android,Text,1080x1080,Medium,False,Joy,56,18-24,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2024-07-07,3,Sunday,2,42,4,1.7,15883,60,0,102.0,0.0,39.34,106,3.69,SaaS,Medium,0.378,1.7,0.0,0.0,0.0,-102.0
CAMP_00129,Brand Awareness,LinkedIn,Feed,Mobile,Other,Interactive,300x250,Short,False,Curiosity,18,25-34,All,Shoppers,<$50K,Medium,False,2025-07-25,3,Friday,17,89,4,7.38,5000,77,0,568.26,0.0,60.61,76,2.94,Gaming,Low,1.54,7.38,0.0,0.0,0.0,-568.26
CAMP_00130,Lead Generation,LinkedIn,Search,Desktop,Other,Image,1920x1080,Short,True,Trust,68,18-24,Male,Tech Enthusiasts,$50K-$100K,Medium,True,2025-12-17,4,Wednesday,6,67,6,8.65,30686,1340,238,11591.0,33069.77,33.29,126,2.95,E-commerce,Medium,4.367,8.65,17.761,48.7,2.85,21478.77
CAMP_00131,Lead Generation,Instagram,Feed,Desktop,iOS,Image,728x90,Short,True,Trust,59,35-44,Female,Business Professionals,$50K-$100K,Low,False,2025-12-13,4,Saturday,2,8,6,4.13,77815,880,10,3634.4,4440.92,68.6,20,2.53,Education,High,1.131,4.13,1.136,363.44,1.22,806.52
CAMP_00132,Lead Generation,Google Ads,Feed,Desktop,Android,Video,300x250,Medium,True,Joy,4,35-44,All,Business Professionals,<$50K,High,False,2024-12-11,4,Wednesday,13,23,4,5.87,18674,1131,282,6638.97,59767.14,26.46,78,6.2,E-commerce,Medium,6.057,5.87,24.934,23.54,9.0,53128.17
CAMP_00133,Brand Awareness,LinkedIn,Display Network,Tablet,macOS,Carousel,728x90,Long,True,Joy,15,18-24,All,Tech Enthusiasts,$50K-$100K,Medium,False,2025-03-27,1,Thursday,3,19,6,6.59,16996,680,26,4481.2,15168.21,37.41,145,3.33,Finance,Medium,4.001,6.59,3.824,172.35,3.38,10687.01
CAMP_00134,Lead Generation,Facebook,Feed,Desktop,Windows,Image,1080x1080,Medium,False,Urgency,31,25-34,Female,Business Professionals,$50K-$100K,Medium,False,2024-05-25,2,Saturday,6,73,5,0.8,8243,129,1,103.2,281.88,40.98,76,1.0,SaaS,Low,1.565,0.8,0.775,103.2,2.73,178.68
CAMP_00135,Engagement,Google Ads,Feed,Tablet,Other,Video,1920x1080,Medium,True,Curiosity,2,25-34,Female,Students,$100K-$200K,Medium,True,2025-07-21,3,Monday,9,80,7,3.5,398457,5714,266,19999.0,204868.37,55.13,43,3.44,Finance,Medium,1.434,3.5,4.655,75.18,10.24,184869.37
CAMP_00136,Lead Generation,Google Ads,Feed,Desktop,macOS,Video,1200x628,Short,True,Joy,76,25-34,Female,Students,$50K-$100K,Medium,False,2025-01-28,1,Tuesday,8,1,3,2.91,28184,649,44,1888.59,23283.67,48.39,78,1.3,Healthcare,Medium,2.303,2.91,6.78,42.92,12.33,21395.08
CAMP_00137,Lead Generation,Google Ads,Feed,Tablet,iOS,Video,1920x1080,Medium,True,Curiosity,62,18-24,Female,Students,$50K-$100K,Low,False,2026-01-03,1,Saturday,12,66,4,6.25,38542,715,11,4468.75,4384.09,61.66,37,2.05,Healthcare,Medium,1.855,6.25,1.538,406.25,0.98,-84.66
CAMP_00138,Conversions,LinkedIn,Feed,Tablet,Windows,Video,1920x1080,Short,False,Urgency,33,25-34,Female,Gamers,$100K-$200K,Low,False,2024-05-04,2,Saturday,17,13,6,6.93,8427,173,1,1198.89,736.77,63.32,109,2.87,Finance,Low,2.053,6.93,0.578,1198.89,0.61,-462.12
CAMP_00139,Lead Generation,LinkedIn,Display Network,Tablet,iOS,Carousel,320x50,Medium,True,Urgency,46,18-24,All,Business Professionals,$50K-$100K,Medium,False,2025-07-04,3,Friday,22,54,8,5.17,17456,515,14,2662.55,4599.87,47.63,65,3.99,E-commerce,Medium,2.95,5.17,2.718,190.18,1.73,1937.32
CAMP_00140,Engagement,LinkedIn,Feed,Mobile,macOS,Interactive,1080x1080,Long,False,Fear,50,18-24,All,Tech Enthusiasts,<$50K,Low,False,2024-02-21,1,Wednesday,17,65,5,7.56,12480,509,3,3848.04,1792.67,75.8,78,1.0,Finance,Low,4.079,7.56,0.589,1282.68,0.47,-2055.37
CAMP_00141,Engagement,Google Ads,Display Network,Mobile,Windows,Carousel,300x250,Medium,True,Joy,20,25-34,Male,Gamers,$100K-$200K,Medium,True,2024-05-10,2,Friday,1,21,5,3.13,108058,2928,171,9164.64,136875.04,59.75,128,1.57,SaaS,High,2.71,3.13,5.84,53.59,14.94,127710.4
CAMP_00142,Lead Generation,Facebook,Feed,Tablet,Other,Image,1080x1080,Medium,True,Urgency,66,25-34,Male,Gamers,$50K-$100K,Low,False,2024-11-26,4,Tuesday,21,14,5,3.55,197479,2242,84,7959.1,18404.94,54.41,95,2.99,Gaming,High,1.135,3.55,3.747,94.75,2.31,10445.84
CAMP_00143,Lead Generation,Instagram,Stories,Desktop,Other,Image,1920x1080,Medium,False,Neutral,65,55-64,Female,Gamers,>$200K,High,False,2024-04-23,2,Tuesday,8,86,3,4.16,34288,229,15,952.64,19782.71,24.65,137,5.35,Healthcare,Low,0.668,4.16,6.55,63.51,20.77,18830.07
CAMP_00144,Lead Generation,Facebook,Search,Mobile,iOS,Image,1080x1080,Medium,True,Joy,84,18-24,All,Health & Fitness,$50K-$100K,Medium,False,2025-08-18,3,Monday,5,46,3,0.93,59215,453,7,421.29,5689.72,70.7,52,1.48,Finance,Low,0.765,0.93,1.545,60.18,13.51,5268.43
CAMP_00145,Lead Generation,LinkedIn,Search,Mobile,iOS,Image,1080x1080,Short,True,Fear,24,35-44,All,Tech Enthusiasts,<$50K,Low,False,2024-06-27,2,Thursday,19,59,6,6.32,18165,327,3,2066.64,867.56,79.27,68,2.39,SaaS,Medium,1.8,6.32,0.917,688.88,0.42,-1199.08
CAMP_00146,Brand Awareness,TikTok,Search,Desktop,Android,Image,1920x1080,Medium,True,Urgency,14,25-34,Male,Students,$100K-$200K,High,False,2024-07-09,3,Tuesday,16,46,6,1.85,71628,1888,47,3492.8,31107.0,10.0,132,6.09,SaaS,Low,2.636,1.85,2.489,74.31,8.91,27614.2
CAMP_00147,Conversions,TikTok,In-Stream Video,Mobile,macOS,Video,728x90,Medium,True,Fear,49,35-44,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2025-08-07,3,Thursday,12,22,6,1.93,404303,7186,130,13868.98,65786.4,72.44,90,2.1,Healthcare,High,1.777,1.93,1.809,106.68,4.74,51917.42
CAMP_00148,Lead Generation,Facebook,Feed,Desktop,macOS,Image,1200x628,Medium,True,Joy,41,25-34,Female,Students,<$50K,Low,False,2024-07-26,3,Friday,11,79,7,1.78,17043,498,12,886.44,1279.91,58.37,120,2.17,E-commerce,Medium,2.922,1.78,2.41,73.87,1.44,393.47
CAMP_00149,Brand Awareness,Twitter,Stories,Mobile,Other,Image,300x250,Short,True,Urgency,29,35-44,Male,Tech Enthusiasts,$50K-$100K,Medium,True,2024-12-21,4,Saturday,18,69,7,2.0,24157,307,1,614.0,352.6,57.88,110,2.45,Finance,Low,1.271,2.0,0.326,614.0,0.57,-261.4
CAMP_00150,Lead Generation,Facebook,In-Stream Video,Desktop,Windows,Video,1920x1080,Short,True,Fear,21,45-54,All,Business Professionals,<$50K,Medium,True,2024-01-06,1,Saturday,21,77,8,1.02,7175,242,6,246.84,3271.19,47.99,75,1.46,Finance,Medium,3.373,1.02,2.479,41.14,13.25,3024.35
CAMP_00151,App Installs,Twitter,Feed,Desktop,Android,Video,728x90,Long,False,Curiosity,32,18-24,Female,Business Professionals,>$200K,Medium,False,2025-02-26,1,Wednesday,3,30,5,1.85,46278,3243,151,5999.55,74654.44,59.87,121,3.58,Healthcare,High,7.008,1.85,4.656,39.73,12.44,68654.89
CAMP_00152,Lead Generation,Google Ads,Feed,Desktop,iOS,Video,300x250,Short,True,Neutral,59,25-34,Female,Shoppers,$100K-$200K,Low,False,2025-07-18,3,Friday,15,89,5,2.25,14141,457,20,1028.25,10881.43,57.31,180,3.31,Healthcare,High,3.232,2.25,4.376,51.41,10.58,9853.18
CAMP_00153,Brand Awareness,Google Ads,Feed,Mobile,iOS,Image,1920x1080,Long,False,Neutral,53,25-34,Male,Gamers,$50K-$100K,Low,False,2024-12-17,4,Tuesday,21,32,5,6.94,107080,1754,8,12172.76,3951.4,67.98,58,2.56,Healthcare,Medium,1.638,6.94,0.456,1521.6,0.32,-8221.36
CAMP_00154,Lead Generation,Google Ads,Search,Desktop,Windows,Image,1080x1080,Long,True,Urgency,87,18-24,Female,Business Professionals,$100K-$200K,High,False,2024-03-04,1,Monday,14,11,3,8.34,87002,1366,206,11392.44,84558.06,31.97,157,4.25,Education,High,1.57,8.34,15.081,55.3,7.42,73165.62
CAMP_00155,Engagement,TikTok,Feed,Mobile,macOS,Video,728x90,Long,True,Joy,78,18-24,All,Tech Enthusiasts,$50K-$100K,Low,False,2024-08-08,3,Thursday,5,47,5,2.21,67578,2262,25,4999.02,10030.5,71.08,81,2.56,Education,Low,3.347,2.21,1.105,199.96,2.01,5031.48
CAMP_00156,Lead Generation,Facebook,Feed,Mobile,Android,Video,300x250,Short,False,Trust,63,35-44,Female,Business Professionals,>$200K,Medium,False,2024-04-21,2,Sunday,2,4,3,2.57,125153,1390,5,3572.3,5236.06,65.48,52,4.0,Healthcare,Low,1.111,2.57,0.36,714.46,1.47,1663.76
CAMP_00157,Conversions,Google Ads,Stories,Mobile,macOS,Video,1200x628,Long,True,Trust,71,55-64,All,Students,$100K-$200K,Medium,False,2024-04-14,2,Sunday,7,89,3,2.26,120231,1266,46,2861.16,18826.53,49.63,112,3.98,E-commerce,Medium,1.053,2.26,3.633,62.2,6.58,15965.37
CAMP_00158,Conversions,Google Ads,Search,Desktop,Android,Interactive,728x90,Medium,True,Urgency,23,25-34,All,Shoppers,>$200K,Low,False,2025-11-09,4,Sunday,15,86,7,6.01,29605,930,34,5589.3,41372.09,56.61,172,2.5,SaaS,Medium,3.141,6.01,3.656,164.39,7.4,35782.79
CAMP_00159,Lead Generation,Twitter,Feed,Desktop,Android,Image,1920x1080,Short,True,Trust,81,35-44,All,Tech Enthusiasts,$50K-$100K,Medium,False,2024-12-20,4,Friday,18,1,5,1.2,21906,416,7,499.2,5044.93,40.1,130,4.15,Healthcare,Medium,1.899,1.2,1.683,71.31,10.11,4545.73
CAMP_00160,Conversions,Twitter,Feed,Mobile,Android,Video,728x90,Short,True,Curiosity,34,65+,Female,Tech Enthusiasts,$100K-$200K,High,True,2024-08-10,3,Saturday,20,65,8,1.88,75685,2333,91,4386.04,43227.11,33.34,95,4.31,E-commerce,Low,3.083,1.88,3.901,48.2,9.86,38841.07
CAMP_00161,Lead Generation,LinkedIn,Search,Desktop,Android,Carousel,1920x1080,Short,False,Joy,37,18-24,Male,Gamers,$50K-$100K,High,True,2024-04-21,2,Sunday,10,17,4,8.5,71299,2610,652,22185.0,117960.82,11.35,176,5.34,E-commerce,High,3.661,8.5,24.981,34.03,5.32,95775.82
CAMP_00162,Conversions,LinkedIn,In-Stream Video,Mobile,macOS,Video,1080x1080,Short,True,Fear,5,25-34,Female,Shoppers,$50K-$100K,Low,False,2025-08-24,3,Sunday,7,55,9,5.99,241412,8347,170,49998.53,26566.56,57.37,143,2.48,E-commerce,High,3.458,5.99,2.037,294.11,0.53,-23431.97
CAMP_00163,Conversions,Facebook,Search,Tablet,Android,Image,300x250,Short,False,Urgency,42,45-54,Female,Tech Enthusiasts,<$50K,High,True,2025-01-01,1,Wednesday,20,73,5,1.81,58593,676,32,1223.56,4393.81,27.86,134,6.2,E-commerce,Medium,1.154,1.81,4.734,38.24,3.59,3170.25
CAMP_00164,Lead Generation,Facebook,Display Network,Desktop,Android,Video,320x50,Long,False,Trust,84,18-24,All,Gamers,$100K-$200K,Low,False,2024-11-27,4,Wednesday,4,54,4,1.87,41192,2133,63,3988.71,64425.15,62.26,91,2.05,Finance,Low,5.178,1.87,2.954,63.31,16.15,60436.44
CAMP_00165,Brand Awareness,Twitter,Stories,Mobile,macOS,Story,320x50,Long,True,Trust,72,35-44,All,Shoppers,>$200K,High,False,2025-09-02,3,Tuesday,13,58,5,2.13,41978,357,3,760.41,3606.49,40.72,151,4.17,SaaS,High,0.85,2.13,0.84,253.47,4.74,2846.08
